http://opendata.test-socrata.com/	domPerf	renderPage	domContent
https://opendata.test-socrata.com/dataset/Area-group/wzcz-tpfw	domPerf	renderPage	domContent
https://opendata.test-socrata.com/Education/Mappp/f22s-cyhe	domPerf	renderPage	domContent
